from	to
C0041086	D05AD
C0041086	D05BA
C0031408	R06AB
C0031408	D04AA
C2983948	V09AX
C0013360	R03DA
C2927178	R03AK
C0027360	N07BB
C0031469	S01GA
C0031469	C01CA
C0031469	R01BA
C0031469	S01FB
C0031469	R01AA
C0031469	R01AB
C0038878	M01AE
C4542179	R03AL
C0002499	D06AX
C0002499	J01GB
C0002499	S01AA
C3652739	A09AC
C0125333	D01AC
C3652624	V10AX
C0857937	G03GA
C0068366	C05CX
C0053108	C08CA
C0070203	A07BC
C1533699	L01FX
C0008168	J01BA
C0008168	S01AA
C0008168	S02AA
C0008168	D06AX
C0008168	G01AA
C0008168	D10AF
C0008168	S03AA
C0002199	L03AB
C1615657	A16AB
C0039943	N05AC
C0021246	C01EB
C0021246	M02AA
C0021246	M01AB
C0021246	S01BC
C3652817	A02AF
C0163748	A07BC
C0005308	C05AA
C0005308	S01BA
C0005308	S01CB
C0005308	R03BA
C0005308	H02AB
C0005308	S02BA
C0005308	R01AD
C0005308	S03BA
C0005308	D07AC
C0005308	A07EA
C0005308	D07XC
C3652923	A06AB
C0063739	C05BB
C5241834	A10BD
C0077015	C05CX
C0077015	C05AX
C3652740	G03FA
C0011134	P03BX
C0965390	L02BX
C0070325	A03AX
C0013340	G03DB
C0040108	G04BE
C0040108	C04AX
C0074750	A01AB
C0015505	B02BD
C0022478	C04AF
C3652842	C02AA
C3539974	A10AC
C0073999	G04BX
C0053289	P03AX
C0057605	R06AB
C0016301	C05AA
C0016301	D07AC
C0016301	D07XC
C0016301	H02AB
C0253563	B01AC
C2713595	J05AX
C3652580	V09DB
C0012547	J06AA
C0012547	J06BB
C3535925	A10BD
C4059168	J01DI
C3653042	C02LC
C3192263	L01EC
C0057301	C09AA
C0003438	B01AB
C0075962	V09DA
C3539968	A06AG
C1562240	M05BB
C0281666	L01XF
C0281666	D11AH
C3652454	A03CA
C0040221	J05AX
C0004599	R02AB
C0004599	J01XX
C0004599	D06AX
C1268876	G03GA
C0754280	G02CX
C0127615	A07EC
C0032949	L01AA
C3652910	S03CA
C3652910	S01CA
C3652910	S02CA
C0014695	A11CC
C0015491	B02BD
C0007538	J01DB
C0085237	C01BB
C5577414	C10BA
C0051515	A02AD
C2348186	R06AX
C0966666	L04AB
C2343921	A06AH
C0059837	N03AX
C5242093	C10BA
C4542166	L01FX
C1541591	V10XA
C0015056	B01AA
C1630394	G03AA
C1630394	G03AB
C2014108	M03BC
C0770689	J07BD
C3653212	M03BB
C4301608	C07FX
C2930041	J01CR
C0005025	D09AA
C0005025	R02AA
C0005025	D08AJ
C3540766	R02AA
C0717761	G03AA
C0717761	G03AB
C0717761	G03AA
C0070093	H05AA
C0086073	R03BC
C0086073	D11AH
C0086073	R01AC
C0086073	S01GX
C0086073	A07EB
C0024056	N05AH
C0758542	V09IA
C3653074	C09BA
C4759131	M05BB
C0076959	L01AB
C4765557	J05AR
C0019476	R03CC
C0019476	R03AC
C3652734	G03FA
C0008593	C01DX
C0015131	N01AX
C0008838	L01XA
C0059873	N06AB
C5239395	D06BX
C0123865	V08AB
C0878309	J01XE
C0076843	S01AE
C0076843	J01MA
C5783060	L01CD
C3652463	V09GA
C3652961	J06BA
C0055915	J01XX
C0022003	V08AC
C0771691	A06AD
C0771691	A02AA
C0022252	C01DA
C0022252	C05AE
C0000618	L01BB
C0081002	L03AX
C0069734	P02CC
C0032831	S01XA
C0032831	V03AB
C0032831	R05CA
C0025152	M01AG
C0003968	G01AD
C0003968	A11GA
C0003968	S01XA
C0033059	C01DX
C5577410	J07AG
C0031448	C04AB
C0031448	V03AB
C0012091	S01BC
C0012091	D11AX
C0012091	M02AA
C0012091	M01AB
C0117899	B01AA
C0165631	D10AD
C4688747	J05AX
C0008188	N05BA
C4301629	C01EB
C0123677	A10AD
C0123677	A10AB
C0051086	N06AB
C0079466	C02AC
C0023610	V04CM
C0023610	H01CA
C3652712	C10BX
C0358865	J01RA
C4079830	L01XX
C0297635	N02CC
C0030073	N02AA
C0301527	A12BA
C0039542	R03CC
C0039542	R03AC
C0057763	R06AX
C0066078	G03CC
C0066078	G03CB
C0007710	N06BX
C0023870	N05AN
C2825616	N01AX
C2825616	N06AX
C4759130	A10BH
C2241628	C09XA
C3653217	J07AP
C0386393	C09CA
C0024476	G04BX
C0024476	A02AA
C3652867	B03BB
C3652770	G03FA
C0360564	D07XC
C0360564	R03BA
C0360564	D07AC
C0360564	R01AD
C5432206	G03AA
C0070570	N01BX
C0070570	R02AA
C0070570	C05BB
C0070570	D08AE
C3652723	A10BD
C0006949	N03AF
C1321596	A16AX
C0076823	N06BA
C0676831	L04AC
C4759125	G02BB
C3653066	C02LA
C0254119	L03AB
C2348593	D01AE
C0041249	N06AX
C0301513	J06BB
C0009053	M09AB
C2746078	A10BH
C0025678	N05AA
C0031979	N04BC
C0016277	D01AC
C0016277	J02AC
C0772289	V04CD
C0002697	C01CE
C0002158	G03DC
C0013085	N06AA
C0013085	D04AX
C0022059	N06AF
C0073076	R03AC
C0073076	R03CC
C0055443	N01BA
C0874047	C05CX
C1827835	J06BB
C0012132	J05AF
C0039245	N06DA
C0042674	C04AX
C0061863	A04AA
C0065166	M01AB
C3652545	R07AA
C1173390	D01AE
C3653276	G02BA
C0360174	S01EB
C0038675	J01EC
C0023324	L03AX
C0068314	L01DB
C4482908	J01XX
C3659266	A06AX
C0717411	C09BB
C3653209	C01BA
C0064311	N02AB
C1566826	J05AG
C0070591	M03BA
C3652786	G03FA
C3652786	G03FB
C0066165	R03CB
C4726772	H01AC
C2745017	M09AX
C0008223	M03BB
C0015020	V03AF
C3653107	R01AD
C3653107	A01AC
C0087163	A16AA
C3852671	L01XX
C0025242	N06DX
C0019453	L01XX
